Timestamp,Gender,Faculty,Business Program,Bachelor  Academic Year in EU,H.S.C or Equivalent study medium,S.S.C (GPA),H.S.C (GPA),Did you ever attend a Coaching center?,Coaching center name,Benifits you received from the coaching center,1st Year Semester 1,1st Year Semester 2,1st Year Semester 3,2nd Year Semester 1,Regular/Irregular,Classes are mostly,Area of Evaluation [Department provides comprehensive guidelines to the students in advance by means of a brochure/handbook    ],Area of Evaluation [Department ensures a conducive learning environment],Area of Evaluation [Academic decisions are taken with fairness and transparency],Area of Evaluation [	Academic calendar is maintained properly],Area of Evaluation [Results are published timely in compliance with the ordinance],Area of Evaluation [Students’ opinion regarding academic and extra-academic matters are addressed properly],Area of Evaluation [Student feedback process is in practice],Area of Evaluation [Website is informative and updated properly],Area of Evaluation [Curriculum load is optimum and induces no pressure],Area of Evaluation [Courses in the curriculum from lower level to higher are properly arranged],Area of Evaluation [Teaching strategies are clearly stated in the curriculumsparency],Area of Evaluation [Assessment strategies are clearly stated in the curriculum ],Item [Teaching-learning is interactive and supportive ],Item [	Class size is optimum for interactive teaching learning],Item [	Modern devices are used to improve teaching-learning process],Item [Diverse methods are used to achieve learning objectives ],Item [Lesson plans/course outlines are provided in advance to the students ],Item [	All about assessment system are duly communicated to students on the commencement of the term/semester],Item [Assessment system meets the objectives of the course],Item [Diverse methods and tools are used for assessment.],Item [Assessment feedback is provided to the students immediately.],Item [The questions of examinations reflect the content of the course.],"Item [	Both formative (quizzes, assignments, term papers, continuous assessments, presentations etc.) and summative assessment (final examination only) strategies are followed.]",Item [Admission policy ensures entry of quality students.],Item [Admission procedure is quite fair],Item [Sincerity and commitment of the students exist to ensure desired progress and achievement.],Item [Overall classroom facilities are suitable for ensuring effective learning.],Item [Laboratories facilities are suitable for practical teaching-learning and research],Item [The library has adequate up-to-date reading and reference materials to meet the academic & research needs ],Item [Internet facilities with sufficient speed are available],Item [Adequate indoor and outdoor medical facilities are available],Item [Adequate indoor and outdoor game facilities are available],Item [Existing gymnasium facilities are good enough],Item [Adequate safety measures are available],Item [There is an arrangement to provide guidance and counseling. ],Item [Mentoring is done to take care of the students],Item [Scholarships/ grants available to students in case of hardship],Item [Students are encouraged to involve in co- curricular and extra-curricular activities],Item [Alumni are organized and supportive.],Item [Supporting staff are adequate and co-operative],Item [There are opportunities to get involve with community services],Item [The department has a research and development policy ],Item [Mechanism exists for engaging the students in research and development],"Item [Research findings in the form of theses, publications and monographs are properly used in current teaching-learning]",Item [The department has a community service policy ],Q1 [What was your expectation about the University as related to quality of education?],Q2 [What was your expectation about the University as related to quality of Faculty?],Q3 [What was your expectation about the University as related to quality of resources?],Q4 [What was your expectation about the University as related to quality of learning environment?],Q5 [To what extent your expectation was met?],Q6 [What are the best aspects of the program?],"Q7. In your opinion,the best aspect of the program is","Q8. In your opinion,the next best aspect of the program is",What aspects of the program could be improved?,Do you feel that the quality of education improved at EU over the last year?,Do you feel that the image of the University improved over the last year?
2016-02-01 12:48:00,Female,Business,BBA,3rd Year,Bangla Medium,4.56,4.5,Yes,saifurs coaching center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",2.95,3.0,3.11,3.07,0.0,Lecture & Discussion,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,Teaching/Learning,Overall learning environment,Overall learning environment,Yes,Yes
2016-02-01 12:49:00,Male,Business,BBA,1st Year,Bangla Medium,4.13,4.4,Yes,UCC,It prepared me better for the exam,2.73,2.7,2.49,2.8,0.0,Lecture & Discussion,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,Faculty,Teaching/Learning,Resources,Yes,Yes
2016-02-01 12:52:00,Female,Business,BBA,1st Year,Bangla Medium,5.0,4.9,Yes,ucc,It improved my understanding of subject matter,2.78,1.94,2.09,2.8,0.0,"Lecture,Discussion & Practical Lab",4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning",Yes,Yes
2016-02-01 13:52:00,Male,Business,BBA,1st Year,Bangla Medium,4.69,3.8,No,ucc,It prepared me better for the exam,3.55,3.38,3.0,2.8,0.0,Lecture & Discussion,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,Teaching/Learning,Overall learning environment,Overall learning environment,Yes,Yes
2016-02-01 13:54:00,Male,Business,BBA,4th Year,Bangla Medium,4.81,3.8,No,ucc,It prepared me better for the exam,3.25,3.06,2.99,3.03,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Teaching/Learning,Other,Yes,Yes
2016-02-01 13:55:00,Male,Business,BBA,4th Year,Bangla Medium,5.0,4.0,No,ucc,It prepared me better for the exam,1.75,1.94,3.25,3.81,0.0,Lecture & Discussion,4.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,Faculty,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes
2016-02-01 13:56:00,Female,Business,BBA,4th Year,Bangla Medium,3.88,4.2,Yes,"E Haque,Ambasidor",It improved my GPA Score,3.13,3.1,2.9,2.81,0.0,"Lecture,Discussion & Practical Lab",4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Teaching/Learning,Overall learning environment,Resources,Yes,Yes
2016-02-01 13:58:00,Female,Business,BBA,4th Year,Bangla Medium,3.13,3.0,Yes,UCC,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",2.5,2.6,2.68,2.8,0.0,Lecture & Discussion,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-02-01 13:58:00,Female,Business,BBA,2nd Year,Bangla Medium,4.06,3.6,No,ucc,It prepared me better for the exam,3.0,2.39,2.41,2.38,0.0,Lecture & Lab,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,Teaching/Learning,Teaching/Learning,Other,Yes,Yes
2016-02-01 14:00:00,Male,Business,BBA,2nd Year,Bangla Medium,4.25,4.4,No,ucc,It prepared me better for the exam,3.75,3.73,3.67,3.69,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,Resources,Faculty,Teaching/Learning,Yes,Yes
2016-02-01 14:02:00,Male,Business,BBA,4th Year,Bangla Medium,3.38,3.6,No,ucc,It prepared me better for the exam,2.93,2.9,2.76,2.66,0.0,Lecture & Discussion,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,Teaching/Learning,Overall learning environment,Other,Yes,Yes
2016-02-01 14:09:00,Female,Business,BBA,2nd Year,Bangla Medium,5.0,4.9,Yes,UCC,"It prepared me better for the exam, It improved my understanding of subject matter",3.68,3.54,3.48,3.45,0.0,Lecture & Discussion,5.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,Teaching/Learning,Overall learning environment,"Faculty, Resources",No,Yes
2016-02-01 14:11:00,Female,Business,BBA,2nd Year,Bangla Medium,4.88,4.9,No,ucc,It prepared me better for the exam,3.25,3.08,3.23,3.12,0.0,Lecture & Discussion,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-01 15:21:00,Male,Business,BBA,2nd Year,Bangla Medium,4.44,3.5,No,ucc,It prepared me better for the exam,3.53,3.25,3.2,3.25,0.0,Lecture based,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,Faculty,Overall learning environment,Other,Yes,Yes
2016-02-01 15:51:00,Female,Business,BBA,1st Year,Bangla Medium,4.19,4.5,Yes,e houqe,It improved my understanding of subject matter,3.85,3.65,3.51,2.8,0.0,Lecture & Discussion,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,Other,Teaching/Learning,Faculty,No,No
2016-02-01 15:55:00,Female,Business,BBA,3rd Year,Bangla Medium,4.06,4.5,Yes,Ehoak,It improved my GPA Score,3.4,3.25,3.32,3.35,0.0,Lecture & Discussion,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,Faculty,Resources,Faculty,Yes,Yes
2016-02-02 12:18:00,Male,Business,BBA,1st Year,Bangla Medium,5.0,5.0,No,ucc,It prepared me better for the exam,3.58,3.45,3.47,2.8,0.0,Lecture & Discussion,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,Faculty,Teaching/Learning,"Teaching/Learning, Overall learning environment, Other",Yes,Yes
2016-02-02 12:23:00,Male,Business,BBA,4th Year,Bangla Medium,5.0,4.5,No,ucc,It prepared me better for the exam,2.13,2.5,2.91,2.87,0.0,Lecture & Discussion,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,Other,Other,Teaching/Learning,Yes,No
2016-02-02 12:26:00,Female,Business,BBA,1st Year,Bangla Medium,4.56,4.7,Yes,ucc,It prepared me better for the exam,3.23,3.07,3.05,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,Faculty,Teaching/Learning,Other,Yes,Yes
2016-02-02 12:26:00,Male,Business,BBA,1st Year,Bangla Medium,4.5,3.2,Yes,"UCC
S@ifurs",It increased my desire to learn,3.73,3.68,3.61,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,Faculty,Overall learning environment,"Resources, Teaching/Learning, Overall learning environment",Yes,Yes
2016-02-02 12:54:00,Female,Business,BBA,1st Year,Bangla Medium,4.5,3.9,Yes,focus,It prepared me better for the exam,2.9,3.0,2.93,2.95,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,Faculty,Teaching/Learning,Teaching/Learning,Yes,Yes
2016-02-02 13:55:00,Male,Business,BBA,4th Year,Bangla Medium,4.88,4.4,No,ucc,It prepared me better for the exam,2.45,2.28,2.09,2.8,0.0,Lecture & Discussion,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0,5.0,Faculty,Teaching/Learning,Faculty,Yes,No
2016-02-02 14:04:00,Male,Business,BBA,2nd Year,Bangla Medium,3.96,3.96,Yes,universe coaching center,It prepared me better for the exam,2.8,2.56,2.09,2.22,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,Faculty,Yes,Yes
2016-02-02 14:04:00,Male,Business,BBA,2nd Year,Bangla Medium,4.38,4.7,Yes,Mobidic Coaching Center,It prepared me better for the exam,3.25,3.06,3.4,2.22,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,Faculty,Overall learning environment,Faculty,Yes,No
2016-02-02 14:05:00,Male,Business,BBA,2nd Year,Bangla Medium,4.25,4.1,No,ucc,It prepared me better for the exam,3.38,2.88,2.49,2.22,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,Faculty,Yes,Yes
2016-02-02 14:06:00,Male,Business,BBA,2nd Year,Bangla Medium,3.94,4.2,No,ucc,It prepared me better for the exam,3.05,3.18,3.07,2.85,0.0,"Lecture,Discussion & Practical Lab",4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,Faculty,Teaching/Learning,"Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes
2016-02-02 14:06:00,Male,Business,BBA,2nd Year,Bangla Medium,4.31,3.0,Yes,anonda coaching center,"It prepared me better for the exam, It improved my GPA Score, It allow me to make good friends",3.5,3.31,2.81,2.89,0.0,Lecture & Discussion,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,Teaching/Learning,Overall learning environment,Faculty,Yes,Yes
2016-02-02 14:08:00,Male,Business,BBA,2nd Year,Bangla Medium,4.38,4.1,Yes,ucc,It prepared me better for the exam,3.5,3.2,3.13,3.01,0.0,Lecture & Discussion,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,Faculty,Teaching/Learning,Faculty,Yes,Yes
2016-02-02 14:14:00,Male,Business,BBA,2nd Year,Bangla Medium,3.63,3.15,No,ucc,It prepared me better for the exam,2.9,2.48,2.09,2.22,0.0,"Lecture,Discussion & Practical Lab",5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-02-02 14:16:00,Female,Business,BBA,2nd Year,Bangla Medium,4.44,4.4,Yes,home tuitor,It prepared me better for the exam,3.2,3.31,2.99,2.86,0.0,Lecture & Discussion,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Teaching/Learning,Overall learning environment,Faculty,Yes,Yes
2016-02-02 14:49:00,Female,Business,BBA,2nd Year,Bangla Medium,4.69,4.7,Yes,Hometutore,"It prepared me better for the exam, It improved my understanding of subject matter",3.65,3.18,3.11,2.98,0.0,"Lecture,Discussion & Practical Lab",3.0,5.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,Teaching/Learning,Overall learning environment,"Faculty, Resources, Other",No,Yes
2016-02-02 14:59:00,Male,Business,BBA,3rd Year,Bangla Medium,4.88,4.4,No,ucc,It prepared me better for the exam,3.05,2.57,2.57,2.61,0.0,"Lecture,Discussion & Practical Lab",5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,Teaching/Learning,Faculty,Resources,Yes,Yes
2016-02-02 15:05:00,Female,Business,BBA,2nd Year,Bangla Medium,4.88,5.0,Yes,khan academy,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",3.65,3.68,3.55,3.52,0.0,"Lecture,Discussion & Practical Lab",4.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,Teaching/Learning,Overall learning environment,"Faculty, Resources, Other",Yes,Yes
2016-02-05 15:44:00,Male,Business,RMBA (for BBA Students),1st Year,Bangla Medium,4.69,3.8,Yes,#NAME?,"It improved my understanding of subject matter, It increased my desire to learn",3.69,3.61,3.66,2.8,0.0,Lecture based,4.0,2.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-05 16:56:00,Male,Business,MBA (Executive),1st Year,Bangla Medium,3.5,3.8,No,ucc,It prepared me better for the exam,1.92,2.58,3.07,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Overall learning environment,Overall learning environment,Yes,Yes
2016-02-05 17:00:00,Male,Business,RMBA (for BBA Students),1st Year,Bangla Medium,3.5,3.5,No,ucc,It prepared me better for the exam,3.31,3.33,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,Other,Teaching/Learning,"Teaching/Learning, Overall learning environment",No,Yes
2016-02-05 17:01:00,Female,Business,RMBA (for BBA Students),1st Year,Bangla Medium,4.63,4.6,Yes,Haque Coaching Centre,"It improved my understanding of subject matter, It allow me to make good friends",3.67,3.75,3.0,2.8,0.0,Lecture & Discussion,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Teaching/Learning,Overall learning environment,Resources,Yes,Yes
